Old_Price,New_Price,date_range,Manufacturer,Model,ProdYear,Gear_box_type,Price_variation,Price_change
359800.0,484900.0,2022-07-04,Jetour,X70,2022,Automatic,trending_up,125100.0
344800.0,359800.0,2022-03-21,Jetour,X70,2022,Automatic,trending_up,15000.0
679900.0,789900.0,2022-11-17,Kia,Sportage,2022,Automatic,trending_up,110000.0
619900.0,679900.0,2022-09-15,Kia,Sportage,2022,Automatic,trending_up,60000.0
719900.0,829900.0,2022-11-17,Kia,Sportage,2022,Automatic,trending_up,110000.0
659900.0,719900.0,2022-09-15,Kia,Sportage,2022,Automatic,trending_up,60000.0
789900.0,929900.0,2022-11-17,Kia,Sportage,2022,Automatic,trending_up,140000.0
719900.0,789900.0,2022-09-15,Kia,Sportage,2022,Automatic,trending_up,70000.0
709900.0,719900.0,2022-09-15,Kia,Sportage,2022,Automatic,trending_up,10000.0
849900.0,1009900.0,2022-11-17,Kia,Sportage,2022,Automatic,trending_up,160000.0
759900.0,849900.0,2022-09-15,Kia,Sportage,2022,Automatic,trending_up,90000.0
879900.0,1069900.0,2022-11-17,Kia,Sportage,2022,Automatic,trending_up,190000.0
789900.0,979900.0,2022-09-15,Kia,Sportage,2022,Automatic,trending_up,190000.0
1079900.0,1179900.0,2022-09-15,Kia,Sorento,2022,Automatic,trending_up,100000.0
1189900.0,1289900.0,2022-09-15,Kia,Sorento,2022,Automatic,trending_up,100000.0
410000.0,680000.0,2022-09-15,Soueast,DX7,2022,Automatic,trending_up,270000.0
385000.0,410000.0,2021-12-27,Soueast,DX7,2022,Automatic,trending_up,25000.0
383000.0,385000.0,2021-08-04,Soueast,DX7,2022,Automatic,trending_up,2000.0
380000.0,383000.0,2021-07-07,Soueast,DX7,2022,Automatic,trending_up,3000.0
390000.0,475000.0,2022-09-16,Toyota,Corolla,2022,Automatic,trending_up,85000.0
345000.0,390000.0,2022-04-07,Toyota,Corolla,2022,Automatic,trending_up,45000.0
337000.0,345000.0,2022-01-09,Toyota,Corolla,2022,Automatic,trending_up,8000.0
325000.0,337000.0,2021-08-25,Toyota,Corolla,2022,Automatic,trending_up,12000.0
554000.0,594000.0,2023-01-23,Bestune,T33,2023,Automatic,trending_up,40000.0
495000.0,554000.0,2022-10-27,Bestune,T33,2023,Automatic,trending_up,59000.0
469000.0,495000.0,2022-09-28,Bestune,T33,2023,Automatic,trending_up,26000.0
385000.0,469000.0,2022-09-06,Bestune,T33,2023,Automatic,trending_up,84000.0
365000.0,385000.0,2022-07-19,Bestune,T33,2023,Automatic,trending_up,20000.0
355000.0,365000.0,2022-05-13,Bestune,T33,2023,Automatic,trending_up,10000.0
298000.0,355000.0,2022-04-08,Bestune,T33,2023,Automatic,trending_up,57000.0
355000.0,298000.0,2022-03-13,Bestune,T33,2023,Automatic,trending_down,57000.0
588000.0,638000.0,2023-01-23,Bestune,T33,2023,Automatic,trending_up,50000.0
525000.0,588000.0,2022-10-27,Bestune,T33,2023,Automatic,trending_up,63000.0
495000.0,525000.0,2022-09-28,Bestune,T33,2023,Automatic,trending_up,30000.0
415000.0,495000.0,2022-09-06,Bestune,T33,2023,Automatic,trending_up,80000.0
395000.0,415000.0,2022-07-19,Bestune,T33,2023,Automatic,trending_up,20000.0
385000.0,395000.0,2022-05-13,Bestune,T33,2023,Automatic,trending_up,10000.0
330000.0,385000.0,2022-04-08,Bestune,T33,2023,Automatic,trending_up,55000.0
385000.0,330000.0,2022-03-13,Bestune,T33,2023,Automatic,trending_down,55000.0
666000.0,736000.0,2023-01-23,Bestune,T55,2023,Automatic,trending_up,70000.0
595000.0,666000.0,2022-10-27,Bestune,T55,2023,Automatic,trending_up,71000.0
563000.0,595000.0,2022-09-28,Bestune,T55,2023,Automatic,trending_up,32000.0
490000.0,563000.0,2022-09-06,Bestune,T55,2023,Automatic,trending_up,73000.0
470000.0,490000.0,2022-07-19,Bestune,T55,2023,Automatic,trending_up,20000.0
450000.0,470000.0,2022-05-13,Bestune,T55,2023,Automatic,trending_up,20000.0
400000.0,450000.0,2022-04-08,Bestune,T55,2023,Automatic,trending_up,50000.0
450000.0,400000.0,2022-03-13,Bestune,T55,2023,Automatic,trending_down,50000.0
733000.0,811000.0,2023-01-23,Bestune,T55,2023,Automatic,trending_up,78000.0
655000.0,733000.0,2022-10-27,Bestune,T55,2023,Automatic,trending_up,78000.0
615000.0,655000.0,2022-09-28,Bestune,T55,2023,Automatic,trending_up,40000.0
540000.0,615000.0,2022-09-06,Bestune,T55,2023,Automatic,trending_up,75000.0
520000.0,540000.0,2022-07-19,Bestune,T55,2023,Automatic,trending_up,20000.0
490000.0,520000.0,2022-05-13,Bestune,T55,2023,Automatic,trending_up,30000.0
440000.0,490000.0,2022-04-08,Bestune,T55,2023,Automatic,trending_up,50000.0
490000.0,440000.0,2022-03-13,Bestune,T55,2023,Automatic,trending_down,50000.0
711000.0,781000.0,2023-01-23,Bestune,T55,2023,Automatic,trending_up,70000.0
635000.0,711000.0,2022-10-27,Bestune,T55,2023,Automatic,trending_up,76000.0
653000.0,635000.0,2022-09-28,Bestune,T55,2023,Automatic,trending_down,18000.0
596000.0,653000.0,2022-09-28,Bestune,T55,2023,Automatic,trending_up,57000.0
510000.0,596000.0,2022-09-06,Bestune,T55,2023,Automatic,trending_up,86000.0
490000.0,510000.0,2022-07-19,Bestune,T55,2023,Automatic,trending_up,20000.0
470000.0,490000.0,2022-05-13,Bestune,T55,2023,Automatic,trending_up,20000.0
420000.0,470000.0,2022-04-08,Bestune,T55,2023,Automatic,trending_up,50000.0
470000.0,420000.0,2022-03-13,Bestune,T55,2023,Automatic,trending_down,50000.0
677000.0,737000.0,2023-01-23,Bestune,T77 Pro,2023,Automatic,trending_up,60000.0
605000.0,677000.0,2022-10-27,Bestune,T77 Pro,2023,Automatic,trending_up,72000.0
564000.0,605000.0,2022-09-28,Bestune,T77 Pro,2023,Automatic,trending_up,41000.0
495000.0,564000.0,2022-09-06,Bestune,T77 Pro,2023,Automatic,trending_up,69000.0
475000.0,495000.0,2022-07-19,Bestune,T77 Pro,2023,Automatic,trending_up,20000.0
455000.0,475000.0,2022-05-13,Bestune,T77 Pro,2023,Automatic,trending_up,20000.0
415000.0,455000.0,2022-04-08,Bestune,T77 Pro,2023,Automatic,trending_up,40000.0
455000.0,415000.0,2022-03-13,Bestune,T77 Pro,2023,Automatic,trending_down,40000.0
733000.0,788000.0,2023-01-23,Bestune,T77 Pro,2023,Automatic,trending_up,55000.0
655000.0,733000.0,2022-10-27,Bestune,T77 Pro,2023,Automatic,trending_up,78000.0
597000.0,655000.0,2022-09-28,Bestune,T77 Pro,2023,Automatic,trending_up,58000.0
515000.0,597000.0,2022-09-06,Bestune,T77 Pro,2023,Automatic,trending_up,82000.0
495000.0,515000.0,2022-07-19,Bestune,T77 Pro,2023,Automatic,trending_up,20000.0
475000.0,495000.0,2022-05-13,Bestune,T77 Pro,2023,Automatic,trending_up,20000.0
435000.0,475000.0,2022-04-08,Bestune,T77 Pro,2023,Automatic,trending_up,40000.0
475000.0,435000.0,2022-03-13,Bestune,T77 Pro,2023,Automatic,trending_down,40000.0
885000.0,925000.0,2023-03-16,Bestune,T77 Pro,2023,Automatic,trending_up,40000.0
865000.0,885000.0,2023-03-01,Bestune,T77 Pro,2023,Automatic,trending_up,20000.0
835000.0,865000.0,2023-02-01,Bestune,T77 Pro,2023,Automatic,trending_up,30000.0
825000.0,835000.0,2023-01-19,Bestune,T77 Pro,2023,Automatic,trending_up,10000.0
815000.0,825000.0,2023-01-09,Bestune,T77 Pro,2023,Automatic,trending_up,10000.0
767000.0,815000.0,2022-12-12,Bestune,T77 Pro,2023,Automatic,trending_up,48000.0
685000.0,767000.0,2022-10-27,Bestune,T77 Pro,2023,Automatic,trending_up,82000.0
635000.0,685000.0,2022-09-28,Bestune,T77 Pro,2023,Automatic,trending_up,50000.0
555000.0,635000.0,2022-09-06,Bestune,T77 Pro,2023,Automatic,trending_up,80000.0
535000.0,555000.0,2022-07-19,Bestune,T77 Pro,2023,Automatic,trending_up,20000.0
644000.0,698000.0,2023-01-23,Bestune,B70,2023,Automatic,trending_up,54000.0
575000.0,644000.0,2022-10-27,Bestune,B70,2023,Automatic,trending_up,69000.0
536000.0,575000.0,2022-09-28,Bestune,B70,2023,Automatic,trending_up,39000.0
460000.0,536000.0,2022-09-06,Bestune,B70,2023,Automatic,trending_up,76000.0
440000.0,460000.0,2022-07-19,Bestune,B70,2023,Automatic,trending_up,20000.0
425000.0,440000.0,2022-05-13,Bestune,B70,2023,Automatic,trending_up,15000.0
385000.0,425000.0,2022-04-08,Bestune,B70,2023,Automatic,trending_up,40000.0
425000.0,385000.0,2022-03-13,Bestune,B70,2023,Automatic,trending_down,40000.0
756000.0,806000.0,2023-01-23,Bestune,B70,2023,Automatic,trending_up,50000.0
675000.0,756000.0,2022-10-27,Bestune,B70,2023,Automatic,trending_up,81000.0
610000.0,675000.0,2022-09-28,Bestune,B70,2023,Automatic,trending_up,65000.0
525000.0,610000.0,2022-09-06,Bestune,B70,2023,Automatic,trending_up,85000.0
505000.0,525000.0,2022-07-19,Bestune,B70,2023,Automatic,trending_up,20000.0
485000.0,505000.0,2022-05-13,Bestune,B70,2023,Automatic,trending_up,20000.0
445000.0,485000.0,2022-04-08,Bestune,B70,2023,Automatic,trending_up,40000.0
485000.0,445000.0,2022-03-13,Bestune,B70,2023,Automatic,trending_down,40000.0
599000.0,639000.0,2023-02-14,Baic,X3,2023,Automatic,trending_up,40000.0
469000.0,599000.0,2023-01-16,Baic,X3,2023,Automatic,trending_up,130000.0
469000.0,509000.0,2022-11-13,Baic,X3,2023,Automatic,trending_up,40000.0
449000.0,469000.0,2022-10-04,Baic,X3,2023,Automatic,trending_up,20000.0
729990.0,759990.0,2023-03-20,Opel,Corsa,2023,Automatic,trending_up,30000.0
679990.0,729990.0,2023-03-05,Opel,Corsa,2023,Automatic,trending_up,50000.0
599990.0,679990.0,2023-01-16,Opel,Corsa,2023,Automatic,trending_up,80000.0
519990.0,599990.0,2023-01-09,Opel,Corsa,2023,Automatic,trending_up,80000.0
499990.0,519990.0,2022-10-30,Opel,Corsa,2023,Automatic,trending_up,20000.0
469990.0,499990.0,2022-10-05,Opel,Corsa,2023,Automatic,trending_up,30000.0
769990.0,799990.0,2023-03-20,Opel,Corsa,2023,Automatic,trending_up,30000.0
719990.0,769990.0,2023-03-05,Opel,Corsa,2023,Automatic,trending_up,50000.0
639990.0,719990.0,2023-01-16,Opel,Corsa,2023,Automatic,trending_up,80000.0
549990.0,639990.0,2023-01-09,Opel,Corsa,2023,Automatic,trending_up,90000.0
519990.0,549990.0,2022-10-30,Opel,Corsa,2023,Automatic,trending_up,30000.0
489990.0,519990.0,2022-10-05,Opel,Corsa,2023,Automatic,trending_up,30000.0
759990.0,799990.0,2023-03-20,Opel,Crossland,2023,Automatic,trending_up,40000.0
699990.0,759990.0,2023-03-05,Opel,Crossland,2023,Automatic,trending_up,60000.0
629990.0,699990.0,2023-01-16,Opel,Crossland,2023,Automatic,trending_up,70000.0
549990.0,629990.0,2023-01-09,Opel,Crossland,2023,Automatic,trending_up,80000.0
519990.0,549990.0,2022-10-30,Opel,Crossland,2023,Automatic,trending_up,30000.0
479990.0,519990.0,2022-10-05,Opel,Crossland,2023,Automatic,trending_up,40000.0
819990.0,859990.0,2023-03-20,Opel,Crossland,2023,Automatic,trending_up,40000.0
759990.0,819990.0,2023-03-05,Opel,Crossland,2023,Automatic,trending_up,60000.0
669990.0,759990.0,2023-01-16,Opel,Crossland,2023,Automatic,trending_up,90000.0
579990.0,669990.0,2023-01-09,Opel,Crossland,2023,Automatic,trending_up,90000.0
549990.0,579990.0,2022-10-30,Opel,Crossland,2023,Automatic,trending_up,30000.0
509990.0,549990.0,2022-10-05,Opel,Crossland,2023,Automatic,trending_up,40000.0
929990.0,979990.0,2023-03-20,Opel,Mokka,2023,Automatic,trending_up,50000.0
859990.0,929990.0,2023-03-05,Opel,Mokka,2023,Automatic,trending_up,70000.0
759990.0,859990.0,2023-01-16,Opel,Mokka,2023,Automatic,trending_up,100000.0
649990.0,759990.0,2023-01-09,Opel,Mokka,2023,Automatic,trending_up,110000.0
619990.0,649990.0,2022-10-30,Opel,Mokka,2023,Automatic,trending_up,30000.0
574990.0,619990.0,2022-10-05,Opel,Mokka,2023,Automatic,trending_up,45000.0
989990.0,1039990.0,2023-03-20,Opel,Mokka,2023,Automatic,trending_up,50000.0
899990.0,989990.0,2023-03-05,Opel,Mokka,2023,Automatic,trending_up,90000.0
799990.0,899990.0,2023-01-16,Opel,Mokka,2023,Automatic,trending_up,100000.0
689990.0,799990.0,2023-01-09,Opel,Mokka,2023,Automatic,trending_up,110000.0
649990.0,689990.0,2022-10-30,Opel,Mokka,2023,Automatic,trending_up,40000.0
609990.0,649990.0,2022-10-05,Opel,Mokka,2023,Automatic,trending_up,40000.0
745000.0,775000.0,2023-01-24,Soueast,DX7 NOVA,2022,Automatic,trending_up,30000.0
800000.0,745000.0,2022-12-11,Soueast,DX7 NOVA,2022,Automatic,trending_down,55000.0
700000.0,800000.0,2022-10-30,Soueast,DX7 NOVA,2022,Automatic,trending_up,100000.0
695000.0,700000.0,2022-10-11,Soueast,DX7 NOVA,2022,Automatic,trending_up,5000.0
990000.0,1250000.0,2022-12-15,Audi,A3,2022,Automatic,trending_up,260000.0
825000.0,990000.0,2022-11-15,Audi,A3,2022,Automatic,trending_up,165000.0
700000.0,825000.0,2022-10-12,Audi,A3,2022,Automatic,trending_up,125000.0
680000.0,700000.0,2022-06-23,Audi,A3,2022,Automatic,trending_up,20000.0
610000.0,680000.0,2022-05-11,Audi,A3,2022,Automatic,trending_up,70000.0
585000.0,610000.0,2022-02-22,Audi,A3,2022,Automatic,trending_up,25000.0
1100000.0,1350000.0,2022-12-15,Audi,A3,2022,Automatic,trending_up,250000.0
925000.0,1100000.0,2022-11-15,Audi,A3,2022,Automatic,trending_up,175000.0
780000.0,925000.0,2022-10-12,Audi,A3,2022,Automatic,trending_up,145000.0
760000.0,780000.0,2022-06-23,Audi,A3,2022,Automatic,trending_up,20000.0
680000.0,760000.0,2022-05-11,Audi,A3,2022,Automatic,trending_up,80000.0
650000.0,680000.0,2022-02-22,Audi,A3,2022,Automatic,trending_up,30000.0
1100000.0,1350000.0,2022-12-15,Audi,A3,2022,Automatic,trending_up,250000.0
925000.0,1100000.0,2022-11-15,Audi,A3,2022,Automatic,trending_up,175000.0
760000.0,925000.0,2022-10-12,Audi,A3,2022,Automatic,trending_up,165000.0
1350000.0,1550000.0,2022-12-15,Audi,A4,2022,Automatic,trending_up,200000.0
1150000.0,1350000.0,2022-11-15,Audi,A4,2022,Automatic,trending_up,200000.0
940000.0,1150000.0,2022-10-12,Audi,A4,2022,Automatic,trending_up,210000.0
925000.0,940000.0,2022-06-23,Audi,A4,2022,Automatic,trending_up,15000.0
830000.0,925000.0,2022-05-11,Audi,A4,2022,Automatic,trending_up,95000.0
890000.0,830000.0,2022-02-22,Audi,A4,2022,Automatic,trending_down,60000.0
1550000.0,1790000.0,2022-12-15,Audi,A4,2022,Automatic,trending_up,240000.0
1300000.0,1550000.0,2022-11-15,Audi,A4,2022,Automatic,trending_up,250000.0
1100000.0,1300000.0,2022-10-12,Audi,A4,2022,Automatic,trending_up,200000.0
1080000.0,1100000.0,2022-06-23,Audi,A4,2022,Automatic,trending_up,20000.0
950000.0,1080000.0,2022-05-11,Audi,A4,2022,Automatic,trending_up,130000.0
930000.0,950000.0,2022-02-22,Audi,A4,2022,Automatic,trending_up,20000.0
1700000.0,1890000.0,2022-12-15,Audi,A5,2022,Automatic,trending_up,190000.0
1400000.0,1700000.0,2022-11-15,Audi,A5,2022,Automatic,trending_up,300000.0
1200000.0,1400000.0,2022-10-12,Audi,A5,2022,Automatic,trending_up,200000.0
1150000.0,1200000.0,2022-06-23,Audi,A5,2022,Automatic,trending_up,50000.0
1025000.0,1150000.0,2022-05-11,Audi,A5,2022,Automatic,trending_up,125000.0
999000.0,1025000.0,2022-02-22,Audi,A5,2022,Automatic,trending_up,26000.0
2150000.0,2500000.0,2022-12-15,Audi,A6,2022,Automatic,trending_up,350000.0
1790000.0,2150000.0,2022-11-15,Audi,A6,2022,Automatic,trending_up,360000.0
1520000.0,1790000.0,2022-10-12,Audi,A6,2022,Automatic,trending_up,270000.0
1490000.0,1520000.0,2022-06-23,Audi,A6,2022,Automatic,trending_up,30000.0
1360000.0,1490000.0,2022-05-11,Audi,A6,2022,Automatic,trending_up,130000.0
1350000.0,1360000.0,2022-02-22,Audi,A6,2022,Automatic,trending_up,10000.0
880000.0,999000.0,2022-12-15,Audi,Q2,2022,Automatic,trending_up,119000.0
790000.0,880000.0,2022-11-15,Audi,Q2,2022,Automatic,trending_up,90000.0
630000.0,790000.0,2022-10-12,Audi,Q2,2022,Automatic,trending_up,160000.0
610000.0,630000.0,2022-06-23,Audi,Q2,2022,Automatic,trending_up,20000.0
555000.0,610000.0,2022-05-11,Audi,Q2,2022,Automatic,trending_up,55000.0
1090000.0,1250000.0,2022-12-15,Audi,Q2,2022,Automatic,trending_up,160000.0
890000.0,1090000.0,2022-11-15,Audi,Q2,2022,Automatic,trending_up,200000.0
780000.0,890000.0,2022-10-12,Audi,Q2,2022,Automatic,trending_up,110000.0
755000.0,780000.0,2022-06-23,Audi,Q2,2022,Automatic,trending_up,25000.0
655000.0,755000.0,2022-05-11,Audi,Q2,2022,Automatic,trending_up,100000.0
645000.0,655000.0,2022-02-22,Audi,Q2,2022,Automatic,trending_up,10000.0
1150000.0,1375000.0,2022-12-15,Audi,Q3,2022,Automatic,trending_up,225000.0
990000.0,1150000.0,2022-11-15,Audi,Q3,2022,Automatic,trending_up,160000.0
825000.0,990000.0,2022-10-12,Audi,Q3,2022,Automatic,trending_up,165000.0
810000.0,825000.0,2022-06-23,Audi,Q3,2022,Automatic,trending_up,15000.0
725000.0,810000.0,2022-05-11,Audi,Q3,2022,Automatic,trending_up,85000.0
710000.0,725000.0,2022-02-22,Audi,Q3,2022,Automatic,trending_up,15000.0
1300000.0,1550000.0,2022-12-15,Audi,Q3,2022,Automatic,trending_up,250000.0
1090000.0,1300000.0,2022-11-15,Audi,Q3,2022,Automatic,trending_up,210000.0
925000.0,1090000.0,2022-10-12,Audi,Q3,2022,Automatic,trending_up,165000.0
899000.0,925000.0,2022-06-23,Audi,Q3,2022,Automatic,trending_up,26000.0
815000.0,899000.0,2022-05-11,Audi,Q3,2022,Automatic,trending_up,84000.0
799000.0,815000.0,2022-02-22,Audi,Q3,2022,Automatic,trending_up,16000.0
1450000.0,1690000.0,2022-12-15,Audi,Q3,2022,Automatic,trending_up,240000.0
1190000.0,1450000.0,2022-11-15,Audi,Q3,2022,Automatic,trending_up,260000.0
980000.0,1190000.0,2022-10-12,Audi,Q3,2022,Automatic,trending_up,210000.0
950000.0,980000.0,2022-06-23,Audi,Q3,2022,Automatic,trending_up,30000.0
855000.0,950000.0,2022-05-11,Audi,Q3,2022,Automatic,trending_up,95000.0
830000.0,855000.0,2022-02-22,Audi,Q3,2022,Automatic,trending_up,25000.0
1700000.0,1950000.0,2022-12-15,Audi,Q3,2022,Automatic,trending_up,250000.0
1390000.0,1700000.0,2022-11-15,Audi,Q3,2022,Automatic,trending_up,310000.0
1180000.0,1390000.0,2022-10-12,Audi,Q3,2022,Automatic,trending_up,210000.0
1150000.0,1180000.0,2022-06-23,Audi,Q3,2022,Automatic,trending_up,30000.0
1025000.0,1150000.0,2022-05-11,Audi,Q3,2022,Automatic,trending_up,125000.0
990000.0,1025000.0,2022-02-22,Audi,Q3,2022,Automatic,trending_up,35000.0
3300000.0,3550000.0,2022-12-15,Audi,Q8,2022,Automatic,trending_up,250000.0
2850000.0,3300000.0,2022-11-15,Audi,Q8,2022,Automatic,trending_up,450000.0
2440000.0,2850000.0,2022-10-12,Audi,Q8,2022,Automatic,trending_up,410000.0
2380000.0,2440000.0,2022-06-23,Audi,Q8,2022,Automatic,trending_up,60000.0
2120000.0,2380000.0,2022-05-11,Audi,Q8,2022,Automatic,trending_up,260000.0
2020000.0,2120000.0,2022-02-22,Audi,Q8,2022,Automatic,trending_up,100000.0
3350000.0,3750000.0,2022-12-15,Audi,Q8,2022,Automatic,trending_up,400000.0
3000000.0,3350000.0,2022-11-15,Audi,Q8,2022,Automatic,trending_up,350000.0
2650000.0,3000000.0,2022-10-12,Audi,Q8,2022,Automatic,trending_up,350000.0
2580000.0,2650000.0,2022-06-23,Audi,Q8,2022,Automatic,trending_up,70000.0
2280000.0,2580000.0,2022-05-11,Audi,Q8,2022,Automatic,trending_up,300000.0
2175000.0,2280000.0,2022-02-22,Audi,Q8,2022,Automatic,trending_up,105000.0
2750000.0,3200000.0,2022-11-15,Audi,Q7,2022,Automatic,trending_up,450000.0
2400000.0,2750000.0,2022-10-12,Audi,Q7,2022,Automatic,trending_up,350000.0
2380000.0,2400000.0,2022-06-23,Audi,Q7,2022,Automatic,trending_up,20000.0
2000000.0,2380000.0,2022-05-11,Audi,Q7,2022,Automatic,trending_up,380000.0
385000.0,410000.0,2023-02-12,Byd,F3,2023,Automatic,trending_up,25000.0
355000.0,385000.0,2023-01-14,Byd,F3,2023,Automatic,trending_up,30000.0
325000.0,355000.0,2022-10-31,Byd,F3,2023,Automatic,trending_up,30000.0
310000.0,325000.0,2022-09-04,Byd,F3,2023,Automatic,trending_up,15000.0
290000.0,310000.0,2022-08-29,Byd,F3,2023,Automatic,trending_up,20000.0
275000.0,290000.0,2022-08-20,Byd,F3,2023,Automatic,trending_up,15000.0
265000.0,275000.0,2022-07-27,Byd,F3,2023,Automatic,trending_up,10000.0
768000.0,698000.0,2023-01-13,Renault,Megane,2022,Automatic,trending_down,70000.0
698000.0,768000.0,2023-01-13,Renault,Megane,2022,Automatic,trending_up,70000.0
635000.0,698000.0,2023-01-13,Renault,Megane,2022,Automatic,trending_up,63000.0
615000.0,635000.0,2022-12-11,Renault,Megane,2022,Automatic,trending_up,20000.0
575000.0,615000.0,2022-11-24,Renault,Megane,2022,Automatic,trending_up,40000.0
455000.0,575000.0,2022-11-03,Renault,Megane,2022,Automatic,trending_up,120000.0
444000.0,455000.0,2022-06-02,Renault,Megane,2022,Automatic,trending_up,11000.0
429000.0,444000.0,2022-05-05,Renault,Megane,2022,Automatic,trending_up,15000.0
374000.0,429000.0,2022-04-08,Renault,Megane,2022,Automatic,trending_up,55000.0
434000.0,464000.0,2023-01-13,Renault,Sandero Step,2022,Automatic,trending_up,30000.0
424000.0,434000.0,2022-12-11,Renault,Sandero Step,2022,Automatic,trending_up,10000.0
399000.0,424000.0,2022-11-24,Renault,Sandero Step,2022,Automatic,trending_up,25000.0
320000.0,399000.0,2022-11-03,Renault,Sandero Step,2022,Automatic,trending_up,79000.0
309000.0,320000.0,2022-06-02,Renault,Sandero Step,2022,Automatic,trending_up,11000.0
299000.0,309000.0,2022-05-05,Renault,Sandero Step,2022,Automatic,trending_up,10000.0
555000.0,595000.0,2022-12-06,Seat,Ibiza,2022,Automatic,trending_up,40000.0
510000.0,555000.0,2022-11-18,Seat,Ibiza,2022,Automatic,trending_up,45000.0
299000.0,510000.0,2022-10-13,Seat,Ibiza,2022,Automatic,trending_up,211000.0
410000.0,830000.0,2022-11-18,Seat,Leon,2022,Automatic,trending_up,420000.0
649000.0,729000.0,2023-01-14,Geely,Cool Ray,2022,Automatic,trending_up,80000.0
545000.0,649000.0,2022-11-21,Geely,Cool Ray,2022,Automatic,trending_up,104000.0
495000.0,545000.0,2022-09-18,Geely,Cool Ray,2022,Automatic,trending_up,50000.0
720000.0,895000.0,2023-02-05,Jeep,Renegade,2022,Automatic,trending_up,175000.0
499900.0,720000.0,2022-11-22,Jeep,Renegade,2022,Automatic,trending_up,220100.0
435000.0,499900.0,2022-07-20,Jeep,Renegade,2022,Automatic,trending_up,64900.0
795000.0,975000.0,2023-02-05,Jeep,Renegade,2022,Automatic,trending_up,180000.0
580000.0,795000.0,2022-11-22,Jeep,Renegade,2022,Automatic,trending_up,215000.0
505000.0,580000.0,2022-07-20,Jeep,Renegade,2022,Automatic,trending_up,75000.0
850000.0,1050000.0,2023-02-05,Jeep,Renegade,2022,Automatic,trending_up,200000.0
630000.0,850000.0,2022-11-22,Jeep,Renegade,2022,Automatic,trending_up,220000.0
550000.0,630000.0,2022-07-20,Jeep,Renegade,2022,Automatic,trending_up,80000.0
1110000.0,1290000.0,2023-03-21,Volkswagen,Golf,2022,Automatic,trending_up,180000.0
950000.0,1110000.0,2022-12-15,Volkswagen,Golf,2022,Automatic,trending_up,160000.0
825000.0,950000.0,2022-11-22,Volkswagen,Golf,2022,Automatic,trending_up,125000.0
2400000.0,3350000.0,2023-03-21,Volkswagen,Touareg,2022,Automatic,trending_up,950000.0
2200000.0,2400000.0,2022-11-22,Volkswagen,Touareg,2022,Automatic,trending_up,200000.0
950000.0,1150000.0,2023-03-21,Volkswagen,T-Roc,2022,Automatic,trending_up,200000.0
799000.0,950000.0,2022-12-15,Volkswagen,T-Roc,2022,Automatic,trending_up,151000.0
690000.0,799000.0,2022-11-22,Volkswagen,T-Roc,2022,Automatic,trending_up,109000.0
1090000.0,1290000.0,2023-03-21,Volkswagen,T-Roc,2022,Automatic,trending_up,200000.0
109000.0,1090000.0,2022-12-15,Volkswagen,T-Roc,2022,Automatic,trending_up,981000.0
795000.0,899000.0,2022-11-22,Volkswagen,T-Roc,2022,Automatic,trending_up,104000.0
676000.0,740000.0,2023-01-13,Renault,Megane,2022,Automatic,trending_up,64000.0
656000.0,676000.0,2022-12-11,Renault,Megane,2022,Automatic,trending_up,20000.0
616000.0,656000.0,2022-11-24,Renault,Megane,2022,Automatic,trending_up,40000.0
595000.0,615000.0,2023-02-01,Ford,EcoSport,2022,Automatic,trending_up,20000.0
545000.0,595000.0,2023-01-22,Ford,EcoSport,2022,Automatic,trending_up,50000.0
530000.0,545000.0,2023-01-12,Ford,EcoSport,2022,Automatic,trending_up,15000.0
505000.0,530000.0,2022-12-18,Ford,EcoSport,2022,Automatic,trending_up,25000.0
450000.0,505000.0,2022-11-29,Ford,EcoSport,2022,Automatic,trending_up,55000.0
332000.0,450000.0,2022-11-21,Ford,EcoSport,2022,Automatic,trending_up,118000.0
660000.0,680000.0,2023-02-01,Ford,EcoSport,2022,Automatic,trending_up,20000.0
610000.0,660000.0,2023-01-22,Ford,EcoSport,2022,Automatic,trending_up,50000.0
595000.0,610000.0,2023-01-12,Ford,EcoSport,2022,Automatic,trending_up,15000.0
570000.0,595000.0,2022-12-18,Ford,EcoSport,2022,Automatic,trending_up,25000.0
505000.0,570000.0,2022-11-29,Ford,EcoSport,2022,Automatic,trending_up,65000.0
377000.0,505000.0,2022-11-21,Ford,EcoSport,2022,Automatic,trending_up,128000.0
7630000.0,9999000.0,2023-01-16,Mercedes,Maybach,2022,Automatic,trending_up,2369000.0
6800000.0,7630000.0,2022-12-04,Mercedes,Maybach,2022,Automatic,trending_up,830000.0
6290000.0,6800000.0,2022-08-02,Mercedes,Maybach,2022,Automatic,trending_up,510000.0
5720000.0,6290000.0,2022-07-26,Mercedes,Maybach,2022,Automatic,trending_up,570000.0
5450000.0,5750000.0,2022-04-21,Mercedes,Maybach,2022,Automatic,trending_up,300000.0
2475000.0,3375000.0,2023-01-16,Mercedes,CLS Class,2022,Automatic,trending_up,900000.0
2200000.0,2475000.0,2022-12-04,Mercedes,CLS Class,2022,Automatic,trending_up,275000.0
2050000.0,2200000.0,2022-08-02,Mercedes,CLS Class,2022,Automatic,trending_up,150000.0
1865000.0,2050000.0,2022-07-26,Mercedes,CLS Class,2022,Automatic,trending_up,185000.0
1775000.0,1865000.0,2022-04-21,Mercedes,CLS Class,2022,Automatic,trending_up,90000.0
